url,publisher,repo,slug,name,description,category,tags,install_count,github_stars,install_command,date_added,security_audited,external_links
https://skills.sh/flutter/skills/flutter-handling-concurrency,flutter,skills,flutter-handling-concurrency,"flutter-handling-concurrency","Discover and install skills for AI agents.",Mobile,"flutter, handling, concurrency",,,"$ npx skills add https://github.com/flutter/skills --skill flutter-handling-concurrency",,true,"https://vercel.com, https://github.com/flutter/skills"
https://skills.sh/flutter/skills/flutter-localizing-apps,flutter,skills,flutter-localizing-apps,"flutter-localizing-apps","Discover and install skills for AI agents.",Mobile,"flutter, localizing, apps",,,"$ npx skills add https://github.com/flutter/skills --skill flutter-localizing-apps",,true,"https://vercel.com, https://github.com/flutter/skills"
https://skills.sh/flutter/skills/flutter-working-with-databases,flutter,skills,flutter-working-with-databases,"flutter-working-with-databases","Discover and install skills for AI agents.",Database/Backend,"flutter, working, with, databases",,,"$ npx skills add https://github.com/flutter/skills --skill flutter-working-with-databases",,true,"https://vercel.com, https://github.com/flutter/skills"
https://skills.sh/wshobson/agents/design-system-patterns,wshobson,agents,design-system-patterns,"design-system-patterns","Discover and install skills for AI agents.",Mobile,"design, system, patterns",,,"$ npx skills add https://github.com/wshobson/agents --skill design-system-patterns",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/flutter/skills/flutter-improving-accessibility,flutter,skills,flutter-improving-accessibility,"flutter-improving-accessibility","Discover and install skills for AI agents.",Mobile,"flutter, improving, accessibility",,,"$ npx skills add https://github.com/flutter/skills --skill flutter-improving-accessibility",,true,"https://vercel.com, https://github.com/flutter/skills"
https://skills.sh/wshobson/agents/git-advanced-workflows,wshobson,agents,git-advanced-workflows,"git-advanced-workflows","Discover and install skills for AI agents.",Frontend/Design,"git, advanced, workflows",123,,"$ npx skills add https://github.com/wshobson/agents --skill git-advanced-workflows",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/supercent-io/skills-template/image-generation-mcp,supercent-io,skills-template,image-generation-mcp,"image-generation-mcp","Discover and install skills for AI agents.",Mobile,"image, generation, mcp",,,"$ npx skills add https://github.com/supercent-io/skills-template --skill image-generation-mcp",,true,"https://vercel.com, https://github.com/supercent-io/skills-template/blob/HEAD/.agent-skills/image-generation-mcp/../../frontend/design-system/SKILL.md, https://github.com/supercent-io/skills-template/blob/HEAD/.agent-skills/image-generation-mcp/../../documentation/presentation-builder/SKILL.md, https://github.com/supercent-io/skills-template/blob/HEAD/.agent-skills/image-generation-mcp/../video-production/SKILL.md, https://github.com/supercent-io/skills-template"
https://skills.sh/supercent-io/skills-template/agentic-principles,supercent-io,skills-template,agentic-principles,"agentic-principles","Discover and install skills for AI agents.",Cloud/Azure,"agentic, principles",,,"$ npx skills add https://github.com/supercent-io/skills-template --skill agentic-principles",,true,"https://vercel.com, https://www.anthropic.com/engineering/claude-code-best-practices, https://github.com/ykdojo/claude-code-tips, https://adocomplete.com/advent-of-claude-2025/, https://github.com/supercent-io/skills-template"
https://skills.sh/flutter/skills/flutter-adding-home-screen-widgets,flutter,skills,flutter-adding-home-screen-widgets,"flutter-adding-home-screen-widgets","Discover and install skills for AI agents.",Mobile,"flutter, adding, home, screen, widgets",,,"$ npx skills add https://github.com/flutter/skills --skill flutter-adding-home-screen-widgets",,true,"https://vercel.com, https://github.com/flutter/skills"
https://skills.sh/vercel/ai-elements/ai-elements,vercel,ai-elements,ai-elements,"ai-elements","Discover and install skills for AI agents.",Frontend/Design,"ai, elements",,,"$ npx skills add https://github.com/vercel/ai-elements --skill ai-elements",,true,"https://vercel.com, https://www.npmjs.com/package/ai-elements, https://ui.shadcn.com/, https://nodejs.org/en/download/, https://nextjs.org/"
https://skills.sh/flutter/skills/flutter-interoperating-with-native-apis,flutter,skills,flutter-interoperating-with-native-apis,"flutter-interoperating-with-native-apis","Discover and install skills for AI agents.",Mobile,"flutter, interoperating, with, native, apis",,,"$ npx skills add https://github.com/flutter/skills --skill flutter-interoperating-with-native-apis",,true,"https://vercel.com, https://github.com/flutter/skills"
https://skills.sh/wshobson/agents/react-native-architecture,wshobson,agents,react-native-architecture,"react-native-architecture","Discover and install skills for AI agents.",Mobile,"react, native, architecture",,,"$ npx skills add https://github.com/wshobson/agents --skill react-native-architecture",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/pskoett/self-improving-agent/self-improvement,pskoett,self-improving-agent,self-improvement,"self-improvement","Discover and install skills for AI agents.",Frontend/Design,"self, improvement",,,"$ npx skills add https://github.com/pskoett/self-improving-agent --skill self-improvement",,true,"https://vercel.com, https://github.com/pskoett/pskoett-ai-skills, https://github.com/pskoett/pskoett-ai-skills/tree/main/skills/self-improvement, https://agentskills.io/specification, https://github.com/pskoett/self-improving-agent"
https://skills.sh/mindrally/skills/fastapi-python,mindrally,skills,fastapi-python,"fastapi-python","Discover and install skills for AI agents.",Database/Backend,"fastapi, python",2.0,,"$ npx skills add https://github.com/mindrally/skills --skill fastapi-python",,true,"https://vercel.com, https://github.com/mindrally/skills"
https://skills.sh/obra/episodic-memory/remembering-conversations,obra,episodic-memory,remembering-conversations,"remembering-conversations","Discover and install skills for AI agents.",Frontend/Design,"remembering, conversations",,,"$ npx skills add https://github.com/obra/episodic-memory --skill remembering-conversations",,true,"https://vercel.com, https://github.com/obra/episodic-memory"
https://skills.sh/flutter/skills/flutter-building-plugins,flutter,skills,flutter-building-plugins,"flutter-building-plugins","Discover and install skills for AI agents.",Mobile,"flutter, building, plugins",,,"$ npx skills add https://github.com/flutter/skills --skill flutter-building-plugins",,true,"https://vercel.com, https://github.com/flutter/skills"
https://skills.sh/flutter/skills/flutter-embedding-native-views,flutter,skills,flutter-embedding-native-views,"flutter-embedding-native-views","Discover and install skills for AI agents.",Mobile,"flutter, embedding, native, views",,,"$ npx skills add https://github.com/flutter/skills --skill flutter-embedding-native-views",,true,"https://vercel.com, https://github.com/flutter/skills"
https://skills.sh/sickn33/antigravity-awesome-skills/typescript-expert,sickn33,antigravity-awesome-skills,typescript-expert,"typescript-expert","Discover and install skills for AI agents.",Frontend/Design,"typescript, expert",,,"$ npx skills add https://github.com/sickn33/antigravity-awesome-skills --skill typescript-expert",,true,"https://vercel.com, https://egghead.io/blog/using-branded-types-in-typescript, https://github.com/microsoft/TypeScript/issues/47663, https://www.typescriptlang.org/docs/handbook/declaration-files/introduction.html, https://github.com/microsoft/TypeScript/wiki/Performance"
https://skills.sh/wshobson/agents/react-native-design,wshobson,agents,react-native-design,"react-native-design","Discover and install skills for AI agents.",Mobile,"react, native, design",,,"$ npx skills add https://github.com/wshobson/agents --skill react-native-design",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/wshobson/agents/monorepo-management,wshobson,agents,monorepo-management,"monorepo-management","Discover and install skills for AI agents.",Frontend/Design,"monorepo, management",,,"$ npx skills add https://github.com/wshobson/agents --skill monorepo-management",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/wshobson/agents/stripe-integration,wshobson,agents,stripe-integration,"stripe-integration","Discover and install skills for AI agents.",Mobile,"stripe, integration",,,"$ npx skills add https://github.com/wshobson/agents --skill stripe-integration",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/brightdata/skills/scrape,brightdata,skills,scrape,"scrape","Discover and install skills for AI agents.",Frontend/Design,"scrape",,,"$ npx skills add https://github.com/brightdata/skills --skill scrape",,true,"https://vercel.com, https://github.com/brightdata/skills/blob/HEAD/skills/scrape/references/flags.md, https://github.com/brightdata/skills/blob/HEAD/skills/scrape/references/flags.md, https://github.com/brightdata/skills/blob/HEAD/skills/scrape/references/patterns.md, https://github.com/brightdata/skills/blob/HEAD/skills/scrape/references/examples.md"
https://skills.sh/wshobson/agents/accessibility-compliance,wshobson,agents,accessibility-compliance,"accessibility-compliance","Discover and install skills for AI agents.",Mobile,"accessibility, compliance",,,"$ npx skills add https://github.com/wshobson/agents --skill accessibility-compliance",,true,"https://vercel.com, https://github.com/wshobson/agents"
https://skills.sh/apify/agent-skills/apify-ultimate-scraper,apify,agent-skills,apify-ultimate-scraper,"apify-ultimate-scraper","Discover and install skills for AI agents.",Mobile,"apify, ultimate, scraper",,,"$ npx skills add https://github.com/apify/agent-skills --skill apify-ultimate-scraper",,true,"https://vercel.com, https://console.apify.com/settings/integrations, https://github.com/apify/agent-skills"
https://skills.sh/anthropics/claude-code/mcp-integration,anthropics,claude-code,mcp-integration,"MCP Integration","Discover and install skills for AI agents.",Database/Backend,"mcp, integration",,,"$ npx skills add https://github.com/anthropics/claude-code --skill 'MCP Integration'",,true,"https://vercel.com, https://modelcontextprotocol.io/, https://docs.claude.com/en/docs/claude-code/mcp, https://github.com/anthropics/claude-code"
https://skills.sh/flutter/skills/flutter-setting-up-on-macos,flutter,skills,flutter-setting-up-on-macos,"flutter-setting-up-on-macos","Discover and install skills for AI agents.",Mobile,"flutter, setting, up, on, macos",,,"$ npx skills add https://github.com/flutter/skills --skill flutter-setting-up-on-macos",,true,"https://vercel.com, https://github.com/flutter/skills"
https://skills.sh/molezzz/openclaw-stock-skill/akshare-stock,molezzz,openclaw-stock-skill,akshare-stock,"akshare-stock","Discover and install skills for AI agents.",Cloud/Azure,"akshare, stock",,,"$ npx skills add https://github.com/molezzz/openclaw-stock-skill --skill akshare-stock",,true,"https://vercel.com, https://github.com/molezzz/openclaw-stock-skill"
https://skills.sh/analogjs/angular-skills/angular-component,analogjs,angular-skills,angular-component,"angular-component","Discover and install skills for AI agents.",Mobile,"angular, component",,,"$ npx skills add https://github.com/analogjs/angular-skills --skill angular-component",,true,"https://vercel.com, https://github.com/analogjs/angular-skills/blob/HEAD/skills/angular-component/references/component-patterns.md, https://github.com/analogjs/angular-skills"
https://skills.sh/greensock/gsap-skills/gsap-core,greensock,gsap-skills,gsap-core,"gsap-core","Discover and install skills for AI agents.",Frontend/Design,"gsap, core",,,"$ npx skills add https://github.com/greensock/gsap-skills --skill gsap-core",,true,"https://vercel.com, https://gsap.com/resources/getting-started/Staggers, https://gsap.com/docs/v3/GSAP/gsap.matchMedia/, https://github.com/greensock/gsap-skills"
https://skills.sh/millionco/react-doctor/react-doctor,millionco,react-doctor,react-doctor,"react-doctor","Discover and install skills for AI agents.",Frontend/Design,"react, doctor",,,"$ npx skills add https://github.com/millionco/react-doctor --skill react-doctor",,true,"https://vercel.com, https://github.com/millionco/react-doctor"
